Image,Shape
my_images/image_6479.png,square
my_images/image_6480.png,circle
my_images/image_6481.png,triangle
my_images/image_6482.png,star
my_images/image_6483.png,triangle
my_images/image_6484.png,circle
my_images/image_6485.png,square
my_images/image_6486.png,star
my_images/image_6487.png,circle
my_images/image_6488.png,star
my_images/image_6489.png,circle
my_images/image_6490.png,triangle
my_images/image_6491.png,square
my_images/image_6492.png,star
my_images/image_6493.png,star
my_images/image_6494.png,circle
my_images/image_6495.png,square
my_images/image_6496.png,triangle
my_images/image_6497.png,triangle
my_images/image_6498.png,circle
my_images/image_6499.png,circle
my_images/image_6500.png,triangle
my_images/image_6501.png,square
my_images/image_6502.png,square
my_images/image_6503.png,square
my_images/image_6504.png,circle
my_images/image_6505.png,star
my_images/image_6506.png,square
my_images/image_6507.png,circle
my_images/image_6508.png,triangle
my_images/image_6509.png,circle
my_images/image_6510.png,circle
my_images/image_6511.png,star
my_images/image_6512.png,triangle
my_images/image_6513.png,circle
my_images/image_6514.png,circle
my_images/image_6515.png,square
my_images/image_6516.png,star
my_images/image_6517.png,star
my_images/image_6518.png,circle
my_images/image_6519.png,star
my_images/image_6520.png,star
my_images/image_6521.png,circle
my_images/image_6522.png,circle
my_images/image_6523.png,circle
my_images/image_6524.png,triangle
my_images/image_6525.png,star
my_images/image_6526.png,square
my_images/image_6527.png,triangle
my_images/image_6528.png,square
my_images/image_6529.png,circle
my_images/image_6530.png,square
my_images/image_6531.png,star
my_images/image_6532.png,square
my_images/image_6533.png,square
my_images/image_6534.png,square
my_images/image_6535.png,triangle
my_images/image_6536.png,star
my_images/image_6537.png,triangle
my_images/image_6538.png,square
my_images/image_6539.png,triangle
my_images/image_6540.png,triangle
my_images/image_6541.png,triangle
my_images/image_6542.png,star
my_images/image_6543.png,circle
my_images/image_6544.png,triangle
my_images/image_6545.png,triangle
my_images/image_6546.png,triangle
my_images/image_6547.png,triangle
my_images/image_6548.png,triangle
my_images/image_6549.png,square
my_images/image_6550.png,circle
my_images/image_6551.png,triangle
my_images/image_6552.png,square
my_images/image_6553.png,triangle
my_images/image_6554.png,circle
my_images/image_6555.png,circle
my_images/image_6556.png,triangle
my_images/image_6557.png,star
my_images/image_6558.png,square
my_images/image_6559.png,triangle
my_images/image_6560.png,square
my_images/image_6561.png,triangle
my_images/image_6562.png,star
my_images/image_6563.png,square
my_images/image_6564.png,star
my_images/image_6565.png,circle
my_images/image_6566.png,triangle
my_images/image_6567.png,square
my_images/image_6568.png,star
my_images/image_6569.png,triangle
my_images/image_6570.png,triangle
my_images/image_6571.png,triangle
my_images/image_6572.png,square
my_images/image_6573.png,triangle
my_images/image_6574.png,star
my_images/image_6575.png,triangle
my_images/image_6576.png,square
my_images/image_6577.png,square
my_images/image_6578.png,square
my_images/image_6579.png,triangle
my_images/image_6580.png,triangle
my_images/image_6581.png,square
my_images/image_6582.png,star
my_images/image_6583.png,circle
my_images/image_6584.png,triangle
my_images/image_6585.png,triangle
my_images/image_6586.png,circle
my_images/image_6587.png,circle
my_images/image_6588.png,star
my_images/image_6589.png,circle
my_images/image_6590.png,circle
my_images/image_6591.png,square
my_images/image_6592.png,square
my_images/image_6593.png,star
my_images/image_6594.png,triangle
my_images/image_6595.png,triangle
my_images/image_6596.png,circle
my_images/image_6597.png,circle
my_images/image_6598.png,star
my_images/image_6599.png,square
my_images/image_6600.png,circle
my_images/image_6601.png,triangle
my_images/image_6602.png,star
my_images/image_6603.png,circle
my_images/image_6604.png,square
my_images/image_6605.png,star
my_images/image_6606.png,star
my_images/image_6607.png,circle
my_images/image_6608.png,square
my_images/image_6609.png,star
my_images/image_6610.png,square
my_images/image_6611.png,square
my_images/image_6612.png,triangle
my_images/image_6613.png,circle
my_images/image_6614.png,star
my_images/image_6615.png,star
my_images/image_6616.png,circle
my_images/image_6617.png,star
my_images/image_6618.png,square
my_images/image_6619.png,circle
my_images/image_6620.png,circle
my_images/image_6621.png,square
my_images/image_6622.png,triangle
my_images/image_6623.png,square
my_images/image_6624.png,circle
my_images/image_6625.png,square
my_images/image_6626.png,circle
my_images/image_6627.png,circle
my_images/image_6628.png,star
my_images/image_6629.png,triangle
my_images/image_6630.png,triangle
my_images/image_6631.png,circle
my_images/image_6632.png,square
my_images/image_6633.png,circle
my_images/image_6634.png,triangle
my_images/image_6635.png,triangle
my_images/image_6636.png,star
my_images/image_6637.png,triangle
my_images/image_6638.png,square
my_images/image_6639.png,square
my_images/image_6640.png,square
my_images/image_6641.png,triangle
my_images/image_6642.png,star
my_images/image_6643.png,star
my_images/image_6644.png,star
my_images/image_6645.png,star
my_images/image_6646.png,triangle
my_images/image_6647.png,square
my_images/image_6648.png,circle
my_images/image_6649.png,circle
my_images/image_6650.png,square
my_images/image_6651.png,triangle
my_images/image_6652.png,triangle
my_images/image_6653.png,square
my_images/image_6654.png,circle
my_images/image_6655.png,square
my_images/image_6656.png,circle
my_images/image_6657.png,circle
my_images/image_6658.png,triangle
my_images/image_6659.png,triangle
my_images/image_6660.png,circle
my_images/image_6661.png,triangle
my_images/image_6662.png,square
my_images/image_6663.png,square
my_images/image_6664.png,triangle
my_images/image_6665.png,star
my_images/image_6666.png,circle
my_images/image_6667.png,circle
my_images/image_6668.png,square
my_images/image_6669.png,star
my_images/image_6670.png,star
my_images/image_6671.png,circle
my_images/image_6672.png,square
my_images/image_6673.png,circle
my_images/image_6674.png,triangle
my_images/image_6675.png,triangle
my_images/image_6676.png,square
my_images/image_6677.png,triangle
my_images/image_6678.png,square
my_images/image_6679.png,star
my_images/image_6680.png,square
my_images/image_6681.png,square
my_images/image_6682.png,circle
my_images/image_6683.png,circle
my_images/image_6684.png,star
my_images/image_6685.png,star
my_images/image_6686.png,star
my_images/image_6687.png,star
my_images/image_6688.png,triangle
my_images/image_6689.png,circle
my_images/image_6690.png,star
my_images/image_6691.png,circle
my_images/image_6692.png,circle
my_images/image_6693.png,square
my_images/image_6694.png,square
my_images/image_6695.png,star
my_images/image_6696.png,star
my_images/image_6697.png,star
my_images/image_6698.png,square
my_images/image_6699.png,circle
my_images/image_6700.png,circle
my_images/image_6701.png,star
my_images/image_6702.png,star
my_images/image_6703.png,circle
my_images/image_6704.png,square
my_images/image_6705.png,star
my_images/image_6706.png,star
my_images/image_6707.png,star
my_images/image_6708.png,square
my_images/image_6709.png,square
my_images/image_6710.png,circle
my_images/image_6711.png,circle
my_images/image_6712.png,triangle
my_images/image_6713.png,star
my_images/image_6714.png,star
my_images/image_6715.png,square
my_images/image_6716.png,star
my_images/image_6717.png,triangle
my_images/image_6718.png,square
my_images/image_6719.png,circle
my_images/image_6720.png,star
my_images/image_6721.png,square
my_images/image_6722.png,square
my_images/image_6723.png,circle
my_images/image_6724.png,square
my_images/image_6725.png,star
my_images/image_6726.png,circle
my_images/image_6727.png,triangle
my_images/image_6728.png,triangle
my_images/image_6729.png,circle
my_images/image_6730.png,circle
my_images/image_6731.png,circle
my_images/image_6732.png,star
my_images/image_6733.png,circle
my_images/image_6734.png,star
my_images/image_6735.png,square
my_images/image_6736.png,triangle
my_images/image_6737.png,star
my_images/image_6738.png,circle
my_images/image_6739.png,square
my_images/image_6740.png,circle
my_images/image_6741.png,triangle
my_images/image_6742.png,star
my_images/image_6743.png,square
my_images/image_6744.png,square
my_images/image_6745.png,circle
my_images/image_6746.png,star
my_images/image_6747.png,square
my_images/image_6748.png,circle
my_images/image_6749.png,triangle
my_images/image_6750.png,star
my_images/image_6751.png,square
my_images/image_6752.png,circle
my_images/image_6753.png,circle
my_images/image_6754.png,square
my_images/image_6755.png,square
my_images/image_6756.png,triangle
my_images/image_6757.png,square
my_images/image_6758.png,square
my_images/image_6759.png,square
my_images/image_6760.png,square
my_images/image_6761.png,triangle
my_images/image_6762.png,square
my_images/image_6763.png,circle
my_images/image_6764.png,circle
my_images/image_6765.png,triangle
my_images/image_6766.png,star
my_images/image_6767.png,square
my_images/image_6768.png,square
my_images/image_6769.png,triangle
my_images/image_6770.png,circle
my_images/image_6771.png,star
my_images/image_6772.png,triangle
my_images/image_6773.png,triangle
my_images/image_6774.png,star
my_images/image_6775.png,square
my_images/image_6776.png,circle
my_images/image_6777.png,star
my_images/image_6778.png,star
my_images/image_6779.png,square
my_images/image_6780.png,circle
my_images/image_6781.png,circle
my_images/image_6782.png,circle
my_images/image_6783.png,square
my_images/image_6784.png,star
my_images/image_6785.png,star
my_images/image_6786.png,triangle
my_images/image_6787.png,triangle
my_images/image_6788.png,triangle
my_images/image_6789.png,square
my_images/image_6790.png,circle
my_images/image_6791.png,square
my_images/image_6792.png,circle
my_images/image_6793.png,circle
my_images/image_6794.png,square
my_images/image_6795.png,triangle
my_images/image_6796.png,circle
my_images/image_6797.png,triangle
my_images/image_6798.png,circle
my_images/image_6799.png,circle
my_images/image_6800.png,star
my_images/image_6801.png,circle
my_images/image_6802.png,circle
my_images/image_6803.png,square
my_images/image_6804.png,circle
my_images/image_6805.png,square
my_images/image_6806.png,square
my_images/image_6807.png,circle
my_images/image_6808.png,circle
my_images/image_6809.png,circle
my_images/image_6810.png,star
my_images/image_6811.png,square
my_images/image_6812.png,square
my_images/image_6813.png,star
my_images/image_6814.png,triangle
my_images/image_6815.png,circle
my_images/image_6816.png,circle
my_images/image_6817.png,square
my_images/image_6818.png,star
my_images/image_6819.png,triangle
my_images/image_6820.png,triangle
my_images/image_6821.png,square
my_images/image_6822.png,star
my_images/image_6823.png,square
